QuantityReturned,PurchaseAmount,CustomerAccountAge,PreviousReturns,PreviousFraudReports,ProductCategory_Beauty & Health,ProductCategory_Books,ProductCategory_Clothing,ProductCategory_Electronics,ProductCategory_Home & Garden,ReasonForReturn_Defective,ReasonForReturn_Did not like,ReasonForReturn_No longer needed,ReasonForReturn_Not as described,ReasonForReturn_Wrong item,ReturnCondition_Complete,ReturnCondition_Damaged,ReturnCondition_Defective,ReturnCondition_Opened,ReturnCondition_Unopened,DeliveryType_Express,DeliveryType_Standard
0.778151953,0.916550411,1.221624526,0.785714286,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
-0.385874903,0.247593404,-1.176933778,0.928571429,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1.166160905,-0.739010074,0.67077128,0.571428571,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.002134049,1.238975814,0.357056652,0.642857143,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
-1.549901759,1.024436703,1.30561112,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1.166160905,0.511014312,0.411400918,0.714285714,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
-0.385874903,-0.388928324,0.191553658,0.285714286,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.002134049,1.041888697,-0.265432218,0.571428571,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
0.390143001,-1.569377362,0.655950117,0.857142857,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0.390143001,1.61210737,1.147518709,0.785714286,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1.554169857,1.442700879,1.626736331,0.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1.166160905,0.512873236,1.31796209,0.642857143,0.5,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
-1.549901759,-0.139666222,0.344705682,0.642857143,0.5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
-0.773883855,-0.297855257,-1.008960591,0.214285714,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0.390143001,-0.728507156,-1.110238542,0.214285714,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0.390143001,-1.219789446,-1.201635717,0.642857143,0.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
-0.385874903,-0.395242142,-0.107339807,0.785714286,0.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1.166160905,0.01486012,-0.470458314,0.357142857,0.5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
-1.549901759,-1.186532087,1.508167022,0.857142857,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0.390143001,-1.200589283,-1.315264638,0.071428571,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.385874903,1.518287103,-1.547462867,0.285714286,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
-1.161892807,1.341710194,1.15492929,0.642857143,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1.166160905,1.612681396,1.416769847,0.785714286,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
0.390143001,1.722229281,1.367365968,0.714285714,0.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1.166160905,0.336718407,-1.268330953,0.714285714,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1.554169857,0.934124858,0.880737764,0.928571429,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
-0.385874903,-1.629913861,-1.095417378,0.428571429,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.002134049,-0.91274961,0.646069341,0.571428571,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
-0.385874903,1.519278852,0.063103574,0.928571429,0.5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
-1.161892807,-0.244977536,-1.658621594,0.071428571,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
-0.385874903,4.66E-05,1.066002309,0.142857143,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
-0.773883855,-0.066749097,0.107567065,0.071428571,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1.554169857,0.109801993,-0.104869613,0.857142857,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
-0.773883855,0.530159437,-0.406233272,0,0.5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0.002134049,-0.581662468,-1.631449461,0.214285714,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1.554169857,0.0711031,-0.369180363,0.928571429,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
0.002134049,1.308628228,0.448453827,0.714285714,0.5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1.166160905,-1.396846657,0.403990336,0.928571429,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0.390143001,1.642676314,-0.104869613,0.071428571,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-1.161892807,1.268617059,-0.154273492,0.928571429,0.5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.390143001,1.265765167,-1.25350979,0.071428571,0.5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0.390143001,0.09096306,1.189512005,0.071428571,0.5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1.166160905,1.419209673,1.730484476,0.214285714,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0.778151953,1.016567923,-1.46100608,0.285714286,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
-1.549901759,-1.610007447,1.266088017,0.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1.554169857,0.809872441,-0.878040313,0.785714286,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1.554169857,0.802033755,1.204333169,0.071428571,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
-0.385874903,0.974278961,1.157399484,0.642857143,0.5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
-1.549901759,1.332814631,-0.334597648,0.142857143,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1.554169857,0.574013614,0.068043962,0.571428571,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
-0.773883855,1.260147315,1.01659843,0.714285714,0.5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0.778151953,-0.255974917,0.722645353,0.785714286,0.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1.166160905,0.473772957,-0.870629731,0.071428571,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0.778151953,1.551898298,-1.327615607,0,0.5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
-0.773883855,0.520526468,-1.191754941,0.857142857,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.778151953,-0.166542543,-1.11517893,0.142857143,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
-0.385874903,-0.471579379,-1.204105911,0.928571429,0.5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0.002134049,0.867482083,0.562082748,0.714285714,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1.166160905,1.66987568,-1.419012783,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1.166160905,-0.046459378,1.162339872,0.428571429,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
0.390143001,1.523591067,0.512678869,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.778151953,1.172610477,1.495816052,0.714285714,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
1.554169857,0.339230138,-0.193796594,0.428571429,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
0.002134049,-0.070618769,-0.413643854,0.857142857,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
0.390143001,-0.98516299,-1.532641703,0.285714286,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1.554169857,0.527227318,1.690961373,0.857142857,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-1.549901759,0.319078676,-1.542522479,0.357142857,0.5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
-0.385874903,-0.092674916,1.330313059,0.214285714,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
-0.385874903,1.320296429,0.386698979,0.214285714,0.5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
-1.549901759,-1.243168384,-0.724888289,0,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
-1.161892807,0.987089865,1.001777267,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0.390143001,-1.290528095,0.774519425,0.357142857,0.5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
-1.161892807,0.755418909,-1.520290734,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
-0.773883855,-0.218186569,0.359526845,0.357142857,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
-1.549901759,0.921900024,-0.351889006,0.428571429,0.5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
-0.773883855,-0.054253737,-0.223438922,0.428571429,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
-0.773883855,0.373040686,1.137637933,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.549901759,1.23978805,-0.707596931,0,0.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
-1.549901759,0.450404278,0.253308507,0.071428571,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0.002134049,-0.24397969,0.287891222,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1.554169857,1.18547669,1.58227284,0.214285714,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1.554169857,0.655969077,0.781930007,0.357142857,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.778151953,-1.262486693,-0.092518643,0.928571429,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
-0.773883855,1.032024727,0.381758591,0.357142857,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
-1.161892807,0.685630388,-1.374549292,0.285714286,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1.166160905,-1.254645941,-0.680424798,0.785714286,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1.554169857,-0.83513251,-0.366710169,0.714285714,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1.166160905,0.227582499,0.100156483,0.142857143,0.5,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0.778151953,0.252535315,0.265659476,0.5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
-1.549901759,-0.783188304,0.361997039,0.928571429,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0.390143001,1.515149008,-0.739709453,0.642857143,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
-0.385874903,1.545594495,-0.519862193,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
-0.385874903,-1.448232917,-1.596866746,0.642857143,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
-0.385874903,-1.692969407,1.666259433,0.071428571,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
-1.161892807,-0.164171335,-1.137410675,0.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1.554169857,-0.402305711,0.448453827,0.357142857,0.5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
-1.161892807,-0.714701594,0.900499316,0.214285714,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
-0.385874903,-0.655927498,0.606546238,0.857142857,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-0.385874903,-1.515267095,0.4188115,0.571428571,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1.166160905,-0.789897932,0.586784687,0.642857143,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
-0.385874903,0.92455397,1.527928573,0.642857143,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1.554169857,1.65410856,0.431162469,0.214285714,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1.166160905,0.152776897,-0.512451611,0.714285714,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0.002134049,0.350953445,-0.322246679,0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-0.773883855,1.706055563,-0.240730279,0.571428571,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1.166160905,0.053867273,1.229035108,0.214285714,0.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0.002134049,0.331745209,0.60160585,0.714285714,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
-1.549901759,0.636251807,-0.668073829,1,0.5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
-0.773883855,1.009824021,-0.386471721,0.357142857,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
-1.549901759,0.706852366,-1.307854056,0.714285714,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
-0.773883855,0.947564797,-1.15964242,0.214285714,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
-1.161892807,-0.5879711,1.710722924,0.785714286,0.5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0.390143001,-1.046690099,0.045812217,0.642857143,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1.166160905,1.472512611,0.927671449,0.857142857,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
-0.773883855,0.08450456,-1.120119317,0.142857143,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
-1.161892807,-1.159935052,0.46327499,0.071428571,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
-1.161892807,1.302956614,-0.319776485,0.071428571,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1.554169857,-0.178592714,1.705782536,0.571428571,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0.390143001,0.86017076,-1.191754941,0.214285714,0.5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
1.554169857,-1.451083897,1.401948683,0.428571429,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
1.166160905,-0.685044229,0.445983633,0.642857143,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
0.778151953,1.351614585,1.537809349,0.071428571,0.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
-1.549901759,0.626789907,0.3372951,0.357142857,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0.778151953,-1.197983797,-0.174035043,0.428571429,0.5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
-1.161892807,1.166381356,-0.82616624,0.571428571,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
-1.161892807,-1.042636756,-1.117649124,0.642857143,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0.002134049,-1.166007427,1.187041811,0.285714286,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0.390143001,-0.377795176,0.19896424,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0.390143001,0.4530292,0.816512722,0.357142857,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.390143001,1.72412514,-1.223867462,0.785714286,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1.554169857,1.262390369,1.322902477,0.571428571,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
-0.385874903,1.410475523,0.068043962,0.642857143,0.5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
-0.385874903,1.689075438,-1.280681923,0.357142857,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-1.161892807,1.134026248,-1.347377159,0.928571429,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
0.390143001,0.004255913,-1.557343643,0.285714286,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
-1.549901759,0.57350235,-1.196695329,0.642857143,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
-0.385874903,-0.326980064,0.399049948,1,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-0.773883855,0.044560385,-0.509981417,0.714285714,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
0.002134049,-0.058967157,0.875797376,0.571428571,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
-0.385874903,-0.402668258,-0.2728428,1,0.5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1.166160905,-0.371191998,1.604504585,1,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1.166160905,-0.040725757,-1.572164806,0.285714286,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0.778151953,0.128113715,-0.018412826,0.642857143,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
-1.549901759,-0.637269012,-1.433833946,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
0.390143001,1.540068112,1.597094003,0.642857143,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1.166160905,-0.477109411,1.698371954,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
-0.385874903,-1.378591217,-1.097887572,0.714285714,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
0.390143001,-0.907886387,-1.483237825,0.571428571,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
0.778151953,1.206131299,-0.430935212,0.714285714,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
-0.773883855,0.912805768,0.275540252,0.785714286,0.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1.554169857,0.545598513,0.164381525,0.428571429,0.5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
-1.161892807,0.869511373,0.021110277,0.571428571,0.5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
-1.161892807,-1.045921496,-1.616628297,0.857142857,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.778151953,0.761208493,0.957313776,0.857142857,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
-1.549901759,1.199803263,-0.509981417,0.785714286,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0.778151953,-0.403409064,1.206803363,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
-0.385874903,-1.053531824,-1.604277327,0.214285714,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1.554169857,-1.161955397,1.295730344,0.785714286,0.5,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0.390143001,1.542534266,-1.130000093,0.071428571,0.5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1.166160905,0.696082862,-0.181445625,0.214285714,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
-1.161892807,-1.087168985,0.389169173,0.071428571,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
-0.773883855,-1.233896852,-1.364668516,0.357142857,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0.390143001,-1.539107407,-1.157172226,0.571428571,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
-0.773883855,0.180310629,-1.401721425,0.428571429,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1.166160905,0.030009431,0.989426297,0.357142857,0.5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
-1.549901759,-1.671888353,1.135167739,0.357142857,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
-0.385874903,0.510240085,0.379288397,0.714285714,0.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
-0.385874903,-0.564225386,1.503226634,0.785714286,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1.166160905,-1.361140472,1.229035108,0.285714286,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0.390143001,0.181999841,-0.752060422,0.071428571,0.5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0.778151953,-0.642268863,1.174690842,0.714285714,0.5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0.390143001,-0.447173843,-0.154273492,0.5,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
-1.161892807,-1.488318485,0.371877815,0.714285714,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
-1.161892807,-0.086674988,0.604076044,0.357142857,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
0.002134049,0.086797378,1.226564914,0.642857143,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
-1.161892807,-1.346423896,-1.666032176,0.928571429,0.5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.385874903,1.45464717,-1.428893558,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
-1.161892807,1.068650916,-1.683323533,0.428571429,0.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.778151953,0.313363491,-0.878040313,0.714285714,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0.002134049,-0.224194867,-0.198736982,0.357142857,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
-0.773883855,1.229097056,-0.045584959,0.857142857,0.5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0.390143001,-0.840385084,-0.082637868,0.928571429,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
-0.773883855,-0.033504235,0.520089451,0.5,0.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.002134049,0.657523852,-0.317306291,0.142857143,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0.002134049,-1.26638822,-0.611259368,0.214285714,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
0.778151953,-0.550234827,0.12979881,0.142857143,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
-1.161892807,0.778749837,0.332354712,0.142857143,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0.390143001,-1.151615433,0.97213494,0.642857143,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
-0.385874903,1.18750701,-1.226337656,0.714285714,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.390143001,0.36239272,-0.14686291,0.214285714,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
-0.385874903,-0.933334727,-1.09047699,0.714285714,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
-1.161892807,-1.420365585,-1.130000093,0.071428571,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
-0.773883855,-1.038297722,-1.048483694,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.390143001,-1.566525978,0.043342023,0.642857143,0.5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0.390143001,-0.397770155,1.416769847,0.642857143,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
-1.161892807,0.583551284,1.414299653,0.928571429,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
-1.549901759,-0.201024362,-0.107339807,0.857142857,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
-0.385874903,-1.400223442,1.671199821,0.357142857,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1.554169857,1.017939774,-0.635961308,0.285714286,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1.166160905,0.763868668,0.497857705,0.928571429,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.002134049,0.671731315,-1.611687909,0.142857143,0.5,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.002134049,1.299777555,0.883207958,0.357142857,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
1.554169857,-1.330161061,-1.243629014,0.357142857,0.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1.554169857,1.012517377,-0.304955321,0.428571429,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
-1.549901759,1.300503179,-1.162112614,0.714285714,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0.390143001,1.121782869,1.125286963,0.357142857,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1.166160905,-1.077466776,0.445983633,0.928571429,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
0.390143001,0.458650193,-0.514921805,0.928571429,0.5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.778151953,-1.509577593,-1.001550009,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
-1.161892807,-0.752637857,1.567451676,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
-1.161892807,0.031590759,0.979545521,0.142857143,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
-1.161892807,1.036454709,-0.554444908,0.714285714,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
1.554169857,-1.725206484,-1.053424081,0.357142857,0.5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1.166160905,-0.389080046,-1.693204309,0.214285714,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
-1.161892807,0.856343144,-1.658621594,0.714285714,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0.002134049,1.289788238,-0.692775768,0.142857143,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
1.554169857,-1.465464522,-0.198736982,0.928571429,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
-1.549901759,1.634029681,0.80910214,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
1.166160905,-0.052465408,-0.986728845,0.785714286,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
-0.773883855,-1.684694558,1.419240041,0.714285714,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
-0.773883855,-1.713314075,-1.53017151,0.357142857,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1.166160905,1.457083464,0.522559645,0.285714286,0.5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0.002134049,-1.512934952,-1.569694612,0.857142857,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
